,index,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,Predict Proba,Predict Proba RandGuess
1917,20817,31,admin.,married,university.degree,no,yes,yes,cellular,aug,wed,274,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0.3231428650605188,0.9682745475368221
1918,38107,52,admin.,married,university.degree,no,no,no,cellular,sep,fri,1104,2,999,0,nonexistent,-3.4,92.379,-29.8,0.762,5017.5,0.8119507328588704,0.17695194747237475
1919,10518,31,services,single,university.degree,no,yes,no,telephone,jun,tue,57,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0.27136739571883867,0.6370238990808463
1920,22445,29,admin.,single,university.degree,no,yes,no,cellular,aug,fri,296,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0.2958845409290277,0.4013342333797819
1921,37059,69,services,married,basic.9y,no,no,no,telephone,jul,wed,396,2,999,0,nonexistent,-2.9,92.469,-33.6,1.029,5076.2,0.7784656665657259,0.3696055868413597
1922,31252,32,blue-collar,married,basic.4y,no,yes,yes,cellular,may,wed,107,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0.3960077952039546,0.9616320061409717
1923,37787,38,student,single,high.school,no,yes,yes,cellular,aug,tue,158,2,999,0,nonexistent,-2.9,92.201,-31.4,0.838,5076.2,0.7960886481759188,0.821870561280535
1924,11346,37,technician,married,professional.course,no,yes,no,telephone,jun,thu,683,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0.228489640238587,0.2983342952585375
1925,26641,31,admin.,married,university.degree,no,yes,no,cellular,nov,thu,188,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0.3126160996351828,0.5562060489914944
1926,26520,46,management,single,university.degree,no,yes,yes,cellular,nov,thu,292,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0.307996717840021,0.6902962703677125
1927,29225,71,retired,single,basic.9y,no,yes,no,cellular,apr,fri,188,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0.4144035558827009,0.5708586431986191
1928,20214,35,technician,married,professional.course,no,yes,no,cellular,aug,mon,163,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0.2756150240526212,0.37393648324375217
1929,8247,57,blue-collar,divorced,basic.9y,no,yes,no,telephone,jun,tue,45,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0.2734535331416978,0.06838331947024112
1930,6076,41,admin.,divorced,high.school,no,no,no,telephone,may,tue,293,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0.1948273493573449,0.7157086929796604
1931,8031,45,admin.,divorced,university.degree,no,no,no,telephone,jun,mon,71,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0.2510435249442188,0.7319935269839394
1932,36073,39,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,149,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0.48865775035782755,0.3791952539764134
1933,29724,45,blue-collar,married,basic.9y,no,yes,no,cellular,apr,mon,174,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0.32763114370513147,0.06472657430483542
1934,33282,31,services,single,high.school,no,yes,no,telephone,may,tue,24,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0.29396950228899066,0.060269069522922436
1935,8466,48,blue-collar,married,professional.course,no,no,no,telephone,jun,tue,68,6,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0.2505984910555371,0.7153439860754347
1936,3591,59,blue-collar,married,basic.4y,no,no,no,telephone,may,fri,159,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0.237585464786227,0.7227764921285909
1937,16772,29,technician,single,high.school,no,no,no,cellular,jul,thu,91,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0.37792499291061943,0.8864631025384693
1938,11603,29,admin.,married,university.degree,no,no,yes,telephone,jun,fri,76,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0.26978420522947544,0.37551227273519383
1939,523,39,blue-collar,married,basic.6y,no,no,no,telephone,may,tue,198,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0.19891030569865234,0.596263685032628
1940,19033,29,admin.,single,university.degree,no,no,no,cellular,aug,tue,140,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.36250449969857407,0.6680555205268958
1941,18925,37,management,married,university.degree,no,no,no,cellular,aug,mon,149,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0.29734774167173444,0.7427310289984826
1942,31359,34,admin.,married,high.school,no,no,no,cellular,may,wed,191,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0.41357974433789413,0.9570015848013342
1943,18342,28,admin.,single,university.degree,no,yes,no,cellular,jul,thu,13,10,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0.3342820235383076,0.36709947648468033
1944,32067,30,blue-collar,married,basic.4y,no,no,no,telephone,may,fri,142,3,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0.18838767009351773,0.6149993166675622
1945,11705,35,entrepreneur,married,university.degree,no,no,no,telephone,jun,fri,79,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0.2565630658630445,0.8648724906972622
1946,23984,39,housemaid,married,basic.4y,no,yes,no,telephone,aug,fri,158,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0.28766219873151716,0.8742736732786839
1947,32344,33,blue-collar,single,basic.9y,no,yes,no,cellular,may,fri,392,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0.3033432707445773,0.1954256059162861
1948,7678,30,admin.,single,high.school,no,yes,no,telephone,may,fri,100,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0.24694822652389883,0.24260488201107389
1949,31649,32,admin.,single,professional.course,no,no,no,cellular,may,thu,1145,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0.3278656473163449,0.36421975716873445
1950,28786,31,admin.,married,high.school,no,no,no,cellular,apr,thu,125,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0.6062302572211453,0.2630530654365896
1951,38214,48,management,married,university.degree,no,no,no,cellular,oct,wed,301,1,999,1,failure,-3.4,92.431,-26.9,0.74,5017.5,0.7853307251789867,0.23062335027414949
1952,22249,47,blue-collar,married,basic.6y,no,yes,no,cellular,aug,thu,43,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0.2794121559463617,0.9083553530018998
1953,1382,45,admin.,married,high.school,no,yes,no,telephone,may,thu,103,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0.1746487279327863,0.6018772488443699
1954,30148,30,admin.,single,university.degree,no,no,no,cellular,apr,thu,662,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0.7884976772711021,0.7825154427403883
1955,18392,35,technician,married,professional.course,no,no,no,cellular,jul,thu,207,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0.2033848154329234,0.5493265813199381
1956,4585,32,admin.,single,high.school,no,no,no,telephone,may,tue,247,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0.2131989215106502,0.05121830834027874
1957,25155,41,blue-collar,married,high.school,no,yes,no,cellular,nov,tue,77,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0.2833837696725468,0.44584993306104526
1958,23316,44,technician,married,university.degree,no,yes,no,cellular,aug,wed,127,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0.3051845131518951,0.21814110105737783
1959,9590,54,technician,single,basic.9y,no,no,no,telephone,jun,mon,186,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0.24147704117958826,0.27339149167063215
1960,32607,29,admin.,divorced,basic.9y,no,no,no,cellular,may,mon,81,3,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0.31638875077814865,0.7955415598315487
1961,26173,38,services,married,high.school,no,yes,no,cellular,nov,wed,339,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0.2851335198018466,0.4383360992134804
1962,20584,31,admin.,single,university.degree,no,yes,no,cellular,aug,tue,465,6,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0.36316247651578193,0.5988712916110671
1963,16017,56,entrepreneur,married,university.degree,no,no,yes,cellular,jul,tue,41,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0.3582717284689092,0.24726388234994623
1964,33362,33,technician,divorced,high.school,no,yes,no,cellular,may,tue,247,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0.4192400285276533,0.006266074421099499
1965,23853,52,admin.,married,university.degree,no,no,no,cellular,aug,fri,94,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0.28727041620227717,0.22720972814666907
1966,19859,30,admin.,divorced,university.degree,no,no,no,cellular,aug,fri,316,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0.3597407779518814,0.10291886293290353
1967,6284,48,management,divorced,university.degree,no,yes,no,telephone,may,tue,159,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0.1991876818237617,0.9321898048004733
1968,3118,27,admin.,single,high.school,no,no,no,telephone,may,thu,75,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0.25023916937338125,0.9156024140616814
1969,12236,53,blue-collar,married,basic.9y,no,no,no,telephone,jul,thu,183,2,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,0.2532701747425838,0.5029526111866289
1970,11877,45,services,married,basic.9y,no,no,no,telephone,jun,fri,61,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0.24210816993122986,0.8555398692039046
1971,9951,50,blue-collar,divorced,basic.4y,no,yes,no,telephone,jun,wed,30,22,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0.0878221178660273,0.2900245433628895
1972,38448,21,student,single,high.school,no,yes,no,cellular,oct,fri,149,1,999,0,nonexistent,-3.4,92.431,-26.9,0.73,5017.5,0.8587420560929129,0.8465594955015924
1973,17486,58,retired,married,basic.4y,no,no,no,cellular,jul,mon,22,18,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0.06801781213447908,0.2556552692753763
1974,34021,53,blue-collar,divorced,basic.9y,no,no,no,cellular,may,wed,390,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0.4500948255955293,0.5490885786671806
1975,36573,42,admin.,single,university.degree,no,no,no,telephone,jun,wed,34,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0.7284343877538221,0.32156743353599637
1976,6800,25,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,340,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0.20351840520701633,0.2903895446399072
1977,25403,44,management,married,basic.9y,no,yes,no,cellular,nov,tue,129,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0.2833837696725468,0.6055740065962039
1978,14876,39,blue-collar,married,basic.9y,no,yes,no,cellular,jul,wed,165,5,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0.36411436843236916,0.2642067539506209
1979,33239,36,blue-collar,married,basic.4y,no,no,no,cellular,may,tue,245,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0.27240972024804366,0.692452417797939
1980,12557,52,entrepreneur,married,university.degree,no,yes,no,cellular,jul,mon,97,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0.34384792870834063,0.9868221436603755
1981,38373,20,student,single,high.school,no,no,yes,cellular,oct,mon,169,1,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0.8470743815524395,0.893319850509081
1982,33835,30,admin.,single,high.school,no,yes,no,cellular,may,wed,53,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0.47672219618263273,0.12958032124408791
1983,15186,42,entrepreneur,married,basic.4y,no,yes,no,telephone,jul,thu,485,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0.23457031070136897,0.016337056563162533
1984,12154,37,technician,married,professional.course,no,yes,no,telephone,jul,tue,242,6,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,0.2658608094655439,0.5163447071202523
1985,30558,52,admin.,married,university.degree,no,no,yes,cellular,may,mon,434,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0.6131091414671751,0.8820486638828673
1986,24309,45,management,married,university.degree,no,yes,no,cellular,nov,mon,349,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0.28166114047144974,0.7084625329901858
1987,28917,54,services,married,high.school,no,no,no,cellular,apr,fri,402,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0.40962680562025405,0.8612999675019333
1988,3034,34,blue-collar,single,basic.4y,no,no,yes,telephone,may,wed,135,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0.21283161558750627,0.6542319420903477
1989,17586,27,admin.,married,high.school,no,yes,no,cellular,jul,mon,290,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0.3377703351796837,0.39009714923534244
1990,16318,25,services,single,high.school,no,no,no,cellular,jul,tue,32,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0.40774427809214436,0.34094969797182684
1991,34245,48,blue-collar,married,basic.4y,no,yes,no,cellular,may,thu,33,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0.4802744985665257,0.7110889030342801
1992,13766,50,management,single,university.degree,no,no,no,cellular,jul,thu,192,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0.3515611203087084,0.7714729114828957
1993,36522,20,student,single,high.school,no,yes,yes,cellular,jun,wed,74,2,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,0.8549363014760601,0.824122392148156
1994,23190,55,admin.,married,university.degree,no,yes,no,cellular,aug,tue,358,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0.2761176789353156,0.19603442453934172
1995,4194,46,entrepreneur,married,university.degree,no,yes,no,telephone,may,mon,105,11,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0.20076261506512585,0.3086850157734179
1996,39294,27,services,single,high.school,no,yes,yes,cellular,mar,tue,384,1,9,2,failure,-1.8,93.369,-34.8,0.646,5008.7,0.9331689371424198,0.02453067360830985
1997,35675,31,blue-collar,single,basic.9y,no,yes,no,cellular,may,mon,1010,2,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,0.4865986556314558,0.20929335553471007
1998,14801,31,blue-collar,married,basic.9y,no,no,no,cellular,jul,wed,129,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0.42935344210781407,0.42731433827092624
1999,14647,30,blue-collar,married,high.school,no,yes,no,cellular,jul,tue,144,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0.3586892125556547,0.7997292791335099
2000,4240,49,admin.,divorced,university.degree,no,no,no,telephone,may,tue,216,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0.20574122956643498,0.9333031625713755
2001,1955,25,student,single,high.school,no,no,no,telephone,may,fri,97,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0.2182438785491559,0.8017182204621155
2002,420,57,blue-collar,married,basic.4y,no,yes,no,telephone,may,tue,208,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0.18348035301725457,0.6328473378888826
2003,7108,59,entrepreneur,married,basic.9y,no,no,no,telephone,may,thu,200,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0.19337869597869342,0.5657592775255069
2004,5089,47,admin.,married,high.school,no,no,no,telephone,may,fri,189,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0.1873584611411216,0.17725503359791284
2005,30576,34,services,married,professional.course,no,yes,yes,cellular,may,mon,675,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0.5884925482737369,0.7228552884415027
2006,11548,32,blue-collar,married,professional.course,no,yes,no,telephone,jun,fri,446,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0.24953191864069402,0.30810970832964735
2007,17706,45,management,divorced,university.degree,no,yes,yes,cellular,jul,tue,192,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0.3568649212288794,0.6568465470347663
2008,17732,47,technician,married,basic.9y,no,no,no,cellular,jul,tue,1569,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0.3455828436703195,0.5423115706631216
2009,28079,33,services,divorced,high.school,no,no,yes,telephone,apr,fri,119,1,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,0.4382526434353177,0.4883091870342877
2010,12439,41,blue-collar,single,basic.4y,no,no,no,cellular,jul,mon,107,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0.30835233580473015,0.7152637772996177
2011,31837,51,management,divorced,university.degree,no,yes,no,cellular,may,thu,154,3,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0.3078029649287371,0.13950509645065168
2012,32712,32,technician,single,high.school,no,no,no,telephone,may,mon,28,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0.2799354386141154,0.4826701008247438
2013,32442,49,blue-collar,single,high.school,no,yes,no,cellular,may,fri,347,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0.4045562784705165,0.10734219975454606
2014,23921,33,technician,married,professional.course,no,yes,no,cellular,aug,fri,56,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0.2876188391574795,0.40661551533619944
2015,23522,37,technician,single,university.degree,no,yes,no,cellular,aug,thu,210,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0.2772434867366359,0.5101512943850776
2016,17611,55,blue-collar,divorced,basic.4y,no,yes,no,cellular,jul,mon,213,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0.32774780329976255,0.8158765190723981
2017,27843,34,technician,married,professional.course,no,yes,yes,telephone,mar,mon,44,1,999,0,nonexistent,-1.8,92.843,-50.0,1.629,5099.1,0.6572432799228091,0.25280303785282277
2018,17039,48,admin.,single,high.school,no,no,no,cellular,jul,fri,52,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0.36490093003706553,0.6537126914252621
2019,5762,27,blue-collar,married,basic.9y,no,yes,yes,telephone,may,mon,115,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0.18488417354121078,0.8512245007320832
2020,2825,31,admin.,married,university.degree,no,no,no,telephone,may,wed,197,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0.24509094982915575,0.20582917372309928
2021,2860,41,management,married,university.degree,no,yes,no,telephone,may,wed,136,8,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0.17421283450373665,0.07401144412760152
2022,11555,55,unemployed,married,high.school,no,no,no,telephone,jun,fri,154,8,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0.2505867764220263,0.6853276873287789
2023,27704,44,blue-collar,single,professional.course,no,no,no,cellular,mar,mon,239,1,999,0,nonexistent,-1.8,92.843,-50.0,1.811,5099.1,0.7911022466557276,0.15542647720318414
2024,658,39,management,divorced,university.degree,no,yes,no,telephone,may,tue,205,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0.20122760165642598,0.13678386250050645
2025,31758,34,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,263,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0.2923425364518094,0.2825580694601848
2026,15716,36,blue-collar,single,basic.9y,no,no,no,cellular,jul,mon,54,10,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0.3383187882065182,0.6257043051909317
2027,14221,36,technician,divorced,professional.course,no,no,no,cellular,jul,mon,319,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0.3399214630249809,0.5037781442125672
2028,38361,21,student,single,high.school,no,no,yes,cellular,oct,mon,238,1,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0.8470743815524395,0.27339609346464866
2029,759,39,blue-collar,married,professional.course,no,yes,no,telephone,may,wed,132,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0.18709647649221461,0.04346058039908529
2030,34060,33,management,married,university.degree,no,yes,yes,cellular,may,wed,74,3,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0.3164424988538225,0.7472043470119666
2031,6622,32,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,195,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0.21534246101269103,0.3146052489468082
2032,25942,34,self-employed,married,university.degree,no,yes,no,cellular,nov,wed,213,5,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0.3179588242203985,0.2124242073800403
2033,4994,35,services,married,high.school,no,no,no,telephone,may,wed,265,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0.2339373338336162,0.5655493960381244
2034,17609,30,admin.,married,high.school,no,no,no,cellular,jul,mon,220,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0.3517900116768159,0.4494023691690652
2035,8381,36,admin.,married,professional.course,no,yes,no,telephone,jun,tue,129,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0.23666857836262423,0.08588044692094865
2036,6704,40,admin.,single,university.degree,no,no,no,telephone,may,wed,244,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0.21020111376751394,0.2114843181380519
2037,8458,38,services,divorced,basic.6y,no,no,no,telephone,jun,tue,269,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0.28172824051981793,0.9193843892645794
2038,2615,34,entrepreneur,married,professional.course,no,no,no,telephone,may,tue,87,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0.2059224672729548,0.7930685261046398
2039,4650,32,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,18,28,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0.14889257967040864,0.13632591799963445
2040,22747,40,admin.,single,university.degree,no,yes,no,cellular,aug,mon,160,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0.27785006072295376,0.2695509519173942
2041,383,30,student,single,high.school,no,no,no,telephone,may,tue,133,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0.21773162724315134,0.2752567941396663
2042,7040,29,entrepreneur,divorced,basic.9y,no,yes,no,telephone,may,thu,596,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0.24768112810491533,0.5112028313674921
2043,7817,30,services,divorced,basic.9y,no,no,no,telephone,jun,mon,394,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0.26244565030080863,0.8753692769007358
2044,14022,36,services,single,high.school,no,no,no,cellular,jul,fri,70,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0.35242681286894845,0.5340721836939724
2045,8895,35,admin.,single,basic.4y,no,no,no,telephone,jun,thu,117,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0.23777583533490662,0.07359002431795425
2046,35758,38,admin.,married,high.school,no,no,no,cellular,may,mon,22,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0.5265613649677312,0.9380492793788683
2047,31672,26,services,single,university.degree,no,yes,no,cellular,may,thu,223,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0.44391144504768026,0.12657413108997884
2048,5563,44,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,219,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0.18865221365551105,0.44988693912482647
2049,32519,32,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,83,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0.29914472887809773,0.6830511315740566
2050,24288,45,admin.,married,basic.9y,no,yes,no,cellular,nov,mon,591,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0.2680792625507502,0.6341303873111016
2051,10526,41,admin.,married,university.degree,no,yes,yes,telephone,jun,tue,75,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0.23155041399655948,0.3079168398844092
2052,37955,18,student,single,high.school,no,yes,no,cellular,sep,fri,563,1,999,0,nonexistent,-3.4,92.379,-29.8,0.803,5017.5,0.8342036717407634,0.5633795777743885
2053,32383,37,services,single,professional.course,no,no,no,cellular,may,fri,462,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0.3196693288119621,0.5973056663636347
2054,37420,27,unemployed,single,high.school,no,no,no,cellular,aug,wed,93,1,4,3,success,-2.9,92.201,-31.4,0.879,5076.2,0.9394421119141066,0.06513265497886112
2055,2693,58,housemaid,married,university.degree,no,no,no,telephone,may,wed,162,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0.23778535567687054,0.8738550569300019
2056,22342,31,technician,divorced,university.degree,no,yes,no,cellular,aug,thu,142,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0.2928813332085831,0.39571473120539813
2057,25473,30,blue-collar,single,basic.9y,no,no,no,cellular,nov,wed,30,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0.36225011165411686,0.43462250867530294
2058,30206,28,unemployed,single,basic.4y,no,yes,no,cellular,apr,thu,156,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0.7110638977367304,0.46851209645555725
2059,1312,26,services,divorced,basic.6y,no,no,no,telephone,may,thu,186,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0.2216485720153261,0.8215283657382783
2060,27094,48,blue-collar,married,professional.course,no,yes,yes,cellular,nov,fri,91,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0.2949278045353027,0.38726809469851964
2061,3661,49,admin.,divorced,high.school,no,yes,no,telephone,may,fri,787,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0.22139827063878165,0.9468413555074765
2062,25990,32,self-employed,single,university.degree,no,yes,no,cellular,nov,wed,199,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0.36525694292629984,0.5158562912925477
2063,206,35,student,single,university.degree,no,yes,yes,telephone,may,mon,217,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0.21162931096761345,0.7362812785322346
2064,31784,40,management,married,university.degree,no,yes,no,cellular,may,thu,188,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0.39030929022518535,0.7667637766725725
2065,17665,55,services,divorced,high.school,no,no,no,cellular,jul,mon,164,7,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0.3284123375896396,0.09299399106922124
2066,7616,29,blue-collar,married,high.school,no,yes,yes,telephone,may,fri,62,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0.2245912371954965,0.5596152690981749
2067,2431,44,management,married,university.degree,no,no,no,telephone,may,tue,730,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0.19795681233900722,0.15202853070121514
2068,3458,60,entrepreneur,married,basic.4y,no,no,no,telephone,may,thu,101,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0.22629934767260482,0.33175044929922515
2069,9680,32,blue-collar,married,high.school,no,yes,no,telephone,jun,mon,83,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0.22801903156634448,0.4954469960852059
2070,38986,30,student,single,high.school,no,no,no,cellular,dec,mon,69,1,999,1,failure,-3.0,92.713,-33.0,0.717,5023.5,0.7448868294377905,0.3028482125942399
2071,5191,42,admin.,divorced,high.school,no,yes,no,telephone,may,fri,99,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0.19306475523903607,0.9934049651503858
